1770;1.0;0;0;1.0;1.0;0;1.0;0;0;0;1.0;0;0;1.0;0;1.0;0;0;0;1.0;1.0;0;0;0;1.0;1.0;1.0;0;1.0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;1.0;1.0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;0;0;1.0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;0;0;1.0;0;1.0;0;1.0;0
1772;1.0;1.0;1.0;1.0;1.0;0;1.0;0;0;1.0;0;0;0;1.0;0;1.0;1.0;1.0;0;0;0;0;1.0;0;1.0;1.0;1.0;0;1.0;0;0;1.0;0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;1.0;0;0;0;1.0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;0;0;1.0;0;0;0;0;0;1.0;1.0;0;0;0;1.0;0;1.0;0;0;0;0;0;0;0;1.0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;0;0;1.0;0;0;0;0;0;0;0;0;1.0;1.0;0;0;1.0;0;1.0;0;1.0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;1.0;0;1.0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;1.0;0;1.0;1.0;1.0;0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;1.0;1.0;1.0;0;0;0;0;1.0;0;0;1.0;0;0;0;1.0;0;0;0;0;0;0;1.0;0;1.0;1.0;1.0;1.0
1838;0;1.0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;1.0;1.0;0;1.0;0;1.0;1.0;1.0;1.0;0;1.0;1.0;0;0;1.0;0;0;0;1.0;0;1.0;1.0;0;1.0;0;0;0;1.0;1.0;0;1.0;1.0;1.0;1.0;1.0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;1.0;1.0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;1.0;1.0;0;0;0;1.0;0;0;0;0;1.0;0;0;1.0;1.0;1.0;0;0;0;0;1.0;1.0;0;0;0;0;0;0;1.0;0;0;1.0;1.0;0;1.0;0;0;0;0;0;1.0;0;0;1.0;0;0;0;0;1.0;0;1.0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;1.0;0;0;0;1.0;0;1.0;0;1.0;0;0;0;1.0;0;1.0;0;0;1.0;0;0;0;0;1.0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;1.0;1.0;1.0;0;1.0;0;0;0;0;0;0;1.0;0;0;0;1.0;0;0;1.0;1.0;0;0
1779;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;0;0;1.0;0;0;1.0;1.0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;0;1.0;0;1.0;1.0;1.0;1.0;1.0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;1.0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;1.0;0;0;0;0;0;0;0;1.0
1778;1.0;0;0;1.0;1.0;0;1.0;0;0;1.0;1.0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;1.0;1.0;1.0;0;1.0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;0;0;1.0;0;0;0;1.0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;0;1.0;0;0;1.0;0;0;1.0;1.0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;0;0;1.0;0;1.0;0;1.0;0
1548;0;0;0;0;0;1.0;0;1.0;0;0;0;0;1.0;0;0;1.0;0;1.0;1.0;0;0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;1.0;0;0;1.0;1.0;0;0;0;1.0;0;0;0;0;0;0;1.0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;1.0;1.0;0;1.0;1.0;1.0;0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;0;1.0;0;0;0;0;1.0;0;1.0;1.0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;1.0;0;0;0;0;0;0;0;0;0;1.0;0;1.0;0;0;0;1.0;0;0;0;0;0;0;0;1.0;0;1.0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;1.0
1549;0;1.0;0;0;0;1.0;1.0;1.0;0;1.0;1.0;0;0;0;1.0;0;0;0;0;0;1.0;0;0;1.0;0;0;0;0;0;1.0;0;0;0;0;0;0;1.0;0;1.0;0;1.0;0;1.0;0;0;1.0;1.0;0;0;0;1.0;1.0;0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;0;1.0;1.0;0;0;0;1.0;0;0;0;0;1.0;0;1.0;1.0;0;0;0;0;0;0;0;0;0;0;0;1.0;0;1.0;1.0;1.0;0;1.0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;1.0;0;1.0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;0;0;1.0;0;1.0;1.0;0;0;0;0;1.0;0;0;0;0;0;1.0;0;0;0;0;0;1.0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;1.0;0;0;1.0;0;0;0
1775;1.0;0;0;1.0;1.0;0;1.0;0;0;0;1.0;1.0;0;1.0;0;0;0;1.0;0;0;1.0;0;1.0;0;1.0;1.0;1.0;1.0;1.0;0;1.0;0;0;0;0;0;1.0;0;0;1.0;0;0;0;0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;0;1.0;1.0;0;0;0;0;1.0;0;0;1.0;0;0;0;0;0;0;0;1.0;1.0;1.0;0;0;0;0;0;1.0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;0;0;1.0;0;0;0;1.0;0;0;1.0;1.0;0;0;0;0;0;0;1.0;1.0;0;0;1.0;0;1.0;0;1.0;0;0;0;1.0;0;1.0;0;1.0;0;0;0;0;0;1.0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;0;1.0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;0;1.0;0;0;0;1.0;0;0;0;0;0;1.0;1.0;1.0;0;0;1.0;0;0;0;0;0;1.0;0;1.0;0;0;0;0;1.0;0;0;0;0;1.0;0;0;0;0;0;0;1.0;0;1.0;0;1.0;1.0
1695;0;0;0;0;1.0;0;0;0;0;0;1.0;1.0;1.0;0;1.0;0;1.0;0;0;1.0;1.0;1.0;1.0;0;0;1.0;0;1.0;1.0;0;1.0;0;0;1.0;0;0;0;0;1.0;1.0;1.0;1.0;0;0;0;0;0;0;0;1.0;0;1.0;0;1.0;1.0;1.0;1.0;1.0;1.0;0;0;0;0;0;1.0;0;0;1.0;0;1.0;0;0;0;0;1.0;0;0;0;0;0;0;0;1.0;1.0;1.0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;1.0;1.0;0;0;1.0;1.0;0;0;0;0;0;1.0;0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;1.0;0;0;0;1.0;0;0;1.0;0;1.0;0;1.0;0;0;0;1.0;0;0;0;0;0;0;1.0;0;0;0;0;1.0;1.0;0;0;0;0;1.0;0;1.0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;0;1.0;1.0;0;0;1.0;0;0;0;0;0;0;1.0;1.0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;1.0;1.0;1.0;0;1.0;0;1.0;0;0;0;0;1.0;0;0;1.0
1468;0;1.0;0;0;0;1.0;0;0;0;0;0;1.0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;1.0;1.0;0;1.0;0;1.0;0;0;0;1.0;0;0;0;0;0;0;0;1.0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;1.0;0;1.0;0;0;0;0;1.0;1.0;0;1.0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;1.0;1.0;0;1.0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;0;1.0;0;0;0;0;1.0;1.0;0;1.0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;0;1.0;0;1.0;0;1.0;1.0;1.0;1.0;1.0;1.0;0;0;1.0;0;0;0;1.0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;0;1.0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;1.0;0;0;0;0
1674;1.0;0;0;0;1.0;0;0;0;0;1.0;0;0;0;0;0;0;0;1.0;0;0;1.0;1.0;1.0;1.0;0;1.0;1.0;1.0;1.0;0;0;0;1.0;0;0;0;0;0;1.0;1.0;1.0;0;0;0;0;1.0;0;0;0;0;0;1.0;0;1.0;1.0;1.0;1.0;1.0;1.0;0;0;1.0;0;0;0;0;0;1.0;1.0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;1.0;1.0;0;0;0;0;0;0;0;0;0;1.0;0;0;1.0;1.0;1.0;0;0;0;0;0;0;0;0;0;0;1.0;0;1.0;1.0;0;0;1.0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;0;0;1.0;0;1.0;0;0;1.0;0;0;0;0;1.0;0;1.0;0;1.0;0;1.0;0;0;0;1.0;1.0;0;0;0;0;0;1.0;0;0;0;0;1.0;0;0;0;1.0;0;0;0;1.0;0;0;0;0;0;0;0;0;1.0;0;1.0;0;0;0;1.0;0;0;0;0;0;0;0;1.0;0;0;1.0;1.0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;1.0;1.0;0;0;0;0;1.0;0;0;1.0
1675;0;0;0;0;1.0;0;0;0;0;1.0;0;1.0;1.0;0;0;1.0;1.0;1.0;0;1.0;0;1.0;1.0;0;0;0;1.0;1.0;1.0;0;0;0;0;0;0;0;0;0;0;0;1.0;1.0;1.0;0;0;1.0;1.0;0;0;1.0;0;1.0;0;1.0;1.0;1.0;1.0;1.0;1.0;0;0;0;0;0;0;0;0;1.0;0;1.0;1.0;0;0;0;1.0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;1.0;0;0;0;1.0;0;0;0;0;0;0;1.0;0;0;0;0;0;1.0;0;0;0;0;0;0;1.0;0;0;0;1.0;1.0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;0;0;1.0;0;0;0;0;0;0;1.0;0;1.0;0;1.0;0;1.0;0;0;0;1.0;1.0;0;0;0;0;0;1.0;0;0;0;0;1.0;0;1.0;0;1.0;0;0;0;1.0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;0;1.0;1.0;1.0;0;1.0;0;0;0;1.0;0;0;1.0;0;0;0;1.0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;1.0;1.0;1.0;0;1.0;0;1.0;0;0;0;0;1.0;0;1.0;1.0
1670;0;0;0;0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;1.0;0;1.0;1.0;0;1.0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;0;0;0;1.0;0;0;1.0;0;0;1.0;0;1.0;1.0;1.0;1.0;1.0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;0;0;0;1.0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;0;0;0;1.0;0;0;0;0;1.0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;1.0;0;0;0;1.0;1.0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;1.0;0;0;0;0;1.0;0;0;0;0;0;0;0;1.0
1673;0;0;0;1.0;1.0;0;0;0;0;0;1.0;1.0;0;0;0;0;1.0;1.0;0;1.0;1.0;1.0;0;1.0;0;0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0;0;0;0;1.0;0;0;1.0;0;0;0;0;1.0;0;0;0;1.0;0;1.0;0;1.0;1.0;1.0;1.0;1.0;1.0;0;0;0;0;0;1.0;0;0;1.0;1.0;1.0;1.0;0;0;1.0;1.0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;1.0;0;1.0;0;0;0;1.0;0;0;0;1.0;1.0;1.0;1.0;1.0;1.0;0;0;0;0;0;0;0;0;1.0;1.0;0;0;1.0;1.0;0;0;0;0;0;0;1.0;0;1.0;0;0;0;1.0;0;1.0;0;0;1.0;0;0;1.0;0;1.0;0;0;0;1.0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;0;0;0;0;0;1.0;0;0;0;0;1.0;0;1.0;0;1.0;1.0;0;0;1.0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;1.0;0;1.0;0;0;0;0;1.0;1.0;0;0;1.0;0;0;0;1.0;0;1.0;0;1.0;0;1.0;0;0;0;0;0;1.0;1.0;0;0;0;0;1.0;0;0;0;0;1.0;0;1.0;1.0
